cycle,t,V_drive,i,i_m,v_C
0,5.399999999999996E-06,36,28.764922305290995,0.12790695959478948,7.648040884595965
0,5.499999999999996E-06,36,29.254390209968374,0.13336526454656963,7.928795937004752
0,5.5999999999999955E-06,36,29.742184723717912,0.13895835908781604,8.214296181567711
0,5.699999999999995E-06,36,30.2283010318525,0.1446873665225397,8.504523891024869
0,5.799999999999995E-06,36,30.712734364997445,0.15055340449075752,8.799461279900653
0,5.899999999999995E-06,36,31.19547999908806,0.15655758495804012,9.099090505003659
0,5.999999999999995E-06,36,31.67653325536633,0.1627010142052009,9.403393665926503
0,6.099999999999995E-06,36,32.15588950037661,0.16898479281812634,9.712352805545729
0,6.199999999999995E-06,36,32.633544145960435,0.1754100156777474,10.025949910521792
0,6.299999999999995E-06,36,33.109492649250384,0.1819777719501516,10.344166911799073
0,6.399999999999995E-06,36,33.58373051266299,0.18868914507683626,10.666985685105939
0,6.4999999999999945E-06,36,34.05625328389077,0.19554521276510217,10.994388051454823
0,6.599999999999994E-06,36,34.52705655589331,0.20254704697858808,11.32635577764233
0,6.699999999999994E-06,36,34.99613596688744,0.20969571392794556,11.662870576749338
0,6.799999999999994E-06,36,35.463487200336445,0.21699227406165417,12.003914108641098
0,6.899999999999994E-06,36,35.929105984938445,0.22443778205697706,12.34946798046732
0,6.999999999999994E-06,36,36.39298809461379,0.23203328681105648,12.699513747162237
0,7.099999999999994E-06,36,36.85512934849158,0.23977983143214932,13.054032911944617
0,7.199999999999994E-06,36,37.31552561089525,0.24767845323100265,13.413006926817749
0,7.299999999999994E-06,36,37.77417279132728,0.2557301837123688,13.77641719306936
0,7.3999999999999935E-06,36,38.23106684445298,0.2639360485666599,14.144245061771468
0,7.499999999999993E-06,36,38.68620377008338,0.27229706766174244,14.516471834280157
0,7.599999999999993E-06,36,39.13957961315721,0.28081425503487034,14.893078762735271
0,7.699999999999994E-06,36,39.59119046372199,0.28948861888475774,15.27404705056
0,7.799999999999995E-06,36,40.041032456914266,0.29832116156379057,15.659357852960365
0,7.899999999999996E-06,36,40.48910177293885,0.307312879570377,16.048992277424585
0,7.999999999999996E-06,36,40.935394637047295,0.31646476354143677,16.442931384222316
0,8.099999999999997E-06,36,41.3799073195154,0.3257777982450286,16.841156186903746
0,8.199999999999998E-06,36,41.82263613561983,0.3352529625731167,17.243647652798554
0,8.299999999999998E-06,36,42.26357744561394,0.3448912295344747,17.650386703514698
0,8.4E-06,36,42.70272765470259,0.35469356624772846,18.061354215437046
0,8.5E-06,36,43.1400832130162,0.36466093393453614,18.47653102022582
0,8.6E-06,36,43.575640615583836,0.3747942879129063,18.895897905314857
0,8.700000000000001E-06,36,44.00939640230551,0.38509457759065363,19.31943561440967
0,8.800000000000002E-06,36,44.44134715792354,0.3955627464589918,19.747124847985305
0,8.900000000000003E-06,36,44.87148951199307,0.4061997320862639,20.178946263783978
0,9.000000000000004E-06,36,45.29982013885175,0.4170064661118096,20.614880477312475
0,9.100000000000004E-06,36,45.72633575758851,0.42798387423996925,21.054908062339337
0,9.200000000000005E-06,36,46.15103313201149,0.439132876234225,21.499009551391772
0,9.300000000000006E-06,36,46.573909070615144,0.45045438591147763,21.947165436252334
0,9.400000000000007E-06,36,46.99496042654642,0.46194931113646076,22.39935616845531
0,9.500000000000007E-06,36,47.41418409757018,0.47361855381629014,22.855562159782856
0,9.600000000000008E-06,36,47.831577026033685,0.4854630098951496,23.315763782760836
0,9.700000000000009E-06,36,48.24713619883029,0.4974835693491124,23.77994137115435
0,9.80000000000001E-06,36,48.660858647362275,0.5096811161810981,24.24807522046299
0,9.90000000000001E-06,36,49.07274144750282,0.5220565284159651,24.720145588415747
0,1.0000000000000011E-05,36,49.48278171955719,0.5346106780957377,25.196132695465618
0,1.0100000000000012E-05,36,49.890976628223,0.5473444312749689,25.67601672528387
0,1.0200000000000012E-05,36,50.29732338254977,0.5602586480162373,26.159777825253947
0,1.0300000000000013E-05,36,50.7018192358975,0.5733541823857784,26.64739610696506
0,1.0400000000000014E-05,36,51.10446148589457,0.5866318824492511,27.138851646705373
0,1.0500000000000015E-05,36,51.50524747439467,0.6000925902676374,27.634124485954835
0,1.0600000000000015E-05,36,51.90417458743305,0.6137371418932763,28.13319463187765
0,1.0700000000000016E-05,36,52.30124025518182,0.6275663673660316,28.636042057814315
0,1.0800000000000017E-05,36,52.69644195190451,0.6415810907095922,29.142646703773295
0,1.0900000000000018E-05,36,53.08977719590983,0.6557821299279075,29.652988476922264
0,1.1000000000000018E-05,36,53.481243549504555,0.6701702970017537,30.167047252078948
0,1.1100000000000019E-05,36,53.870838618945626,0.6847463978854339,30.684802872201523
0,1.120000000000002E-05,36,54.25856005439149,0.6995112325036111,31.206235148878584
0,1.130000000000002E-05,36,54.644405549852564,0.7144655947482726,31.731323862818662
0,1.1400000000000021E-05,36,55.02837284314097,0.7296102724758271,32.260048764339295
0,1.1500000000000022E-05,36,55.410459715819414,0.7449460475043334,32.79238957385562
0,1.1600000000000023E-05,36,55.7906639931493,0.7604736956108606,33.32832598236852
0,1.1700000000000024E-05,36,56.16898354403808,0.7761939865289806,33.86783765195223
0,1.1800000000000024E-05,36,56.54541628098573,0.7921076839463899,34.41090421624153
0,1.1900000000000025E-05,36,56.919960160030534,0.8082155455026637,34.95750528091839
0,1.2000000000000026E-05,36,57.29261318069404,0.8245183227871408,35.50762042419807
0,1.2100000000000026E-05,36,57.66337338592524,0.8410167613369375,36.06122919731481
0,1.2200000000000027E-05,36,58.032238862043975,0.8577116006350929,36.61831112500685
0,1.2300000000000028E-05,36,58.399207738683565,0.8746035741088437,37.178845706001056
0,1.2400000000000029E-05,36,58.76427818873267,0.8916934091280283,37.742812413496885
0,1.250000000000003E-05,36,59.127448428276374,0.9089818270036207,38.31019069564987
0,1.260000000000003E-05,36,59.488716716536544,0.9264695429863933,38.880959976054505
0,1.2700000000000031E-05,36,59.84808135581136,0.9441572662657085,39.455099654226565
0,1.2800000000000032E-05,36,60.205540691414136,0.962045699968439,40.032589106084856
0,1.2900000000000032E-05,36,60.56109311161137,0.9801355411580165,40.61340768443236
0,1.3000000000000033E-05,36,60.91473704756004,0.998427480833608,41.1975347194368
0,1.3100000000000034E-05,36,61.26647097324414,1.0169222039294203,41.78494951911059
0,1.3200000000000035E-05,36,61.61629340541051,1.0356203893141325,42.37563136979015
0,1.3300000000000035E-05,36,61.964202903503846,1.0545227097904537,42.969559536614625
0,1.3400000000000036E-05,36,62.31019806960106,1.0736298320948106,43.56671326400397
0,1.3500000000000037E-05,36,62.6542775483448,1.0929424168971593,44.16707177613639
0,1.3600000000000038E-05,36,62.99644002687635,1.112461118800925,44.77061427742509
0,1.3700000000000038E-05,36,63.336684234767695,1.132186586343067,45.377319952994455
0,1.3800000000000039E-05,36,63.675008943952925,1.1521194619942694,45.98716796915548
0,1.390000000000004E-05,36,64.01141296865886,1.1722603821592585,46.600137473880565
0,1.400000000000004E-05,36,64.34589516533502,1.1926099771772445,47.21620759727762
0,1.4100000000000041E-05,36,64.6784544325828,1.2131688713224877,47.83535745206348
0,1.4200000000000042E-05,36,65.00908971108396,1.233937682804991,48.45756613403662
0,1.4300000000000043E-05,36,65.33779998352843,1.2549170237713152,49.08281272254916
0,1.4400000000000043E-05,36,65.66458427454137,1.276107500305519,49.71107628097815
0,1.4500000000000044E-05,36,65.98944165060954,1.297509712430223,50.34233585719615
0,1.4600000000000045E-05,36,66.31237122000692,1.3191242541077977,50.97657048404104
0,1.4700000000000046E-05,36,66.63337213271971,1.340951713241672,51.61375917978515
0,1.4800000000000046E-05,36,66.95244358037057,1.3629926716777687,52.25388094860356
0,1.4900000000000047E-05,36,67.26958479614214,1.3852477052060592,52.89691478104172
0,1.5000000000000048E-05,36,67.5847950547,1.4077173835622419,53.54283965448227
0,1.5100000000000049E-05,36,67.89807367211478,1.4304022704295427,54.19163453361107
0,1.520000000000005E-05,36,68.20942000578367,1.4533029234406365,54.843278370882494
0,1.530000000000005E-05,36,68.51883345435125,1.4764198941796907,55.497750106983894
0,1.540000000000005E-05,36,68.82631345762962,1.4997537281845288,56.1550286712993
0,1.5500000000000048E-05,36,69.13185949651786,1.5233049649489159,56.81509298237229
0,1.5600000000000047E-05,36,69.43547109292078,1.5470741379249637,57.47792194836806
1,1.5700000000000046E-05,0,69.16571923823852,1.5710617745256563,58.14349446753469
1,1.5800000000000045E-05,0,68.895378528491,1.5952023301110274,58.806187187767165
1,1.5900000000000044E-05,0,68.6244558465206,1.6194949103288916,59.46599283677089
1,1.6000000000000043E-05,0,68.35295807184485,1.6439386196843093,60.122904218498256
1,1.6100000000000042E-05,0,68.08089208052088,1.6685325615607427,60.776914213127284
1,1.620000000000004E-05,0,67.80826474501043,1.6932758382411877,61.42801577703866
1,1.630000000000004E-05,0,67.53508293404515,1.7181675509292824,62.0762019427913
1,1.640000000000004E-05,0,67.26135351249232,1.7432067997703897,62.72146581909636
1,1.650000000000004E-05,0,66.98708334122092,1.768392683872655,63.36380059078971
1,1.6600000000000038E-05,0,66.7122792769681,1.7937243013280375,64.00319951880293
1,1.6700000000000037E-05,0,66.43694817220606,1.8192007492333175,64.63965594013274
1,1.6800000000000036E-05,0,66.16109687500922,1.844821123711075,65.27316326780894
1,1.6900000000000035E-05,0,65.88473222892192,1.8705845199306428,65.90371499086088
1,1.7000000000000034E-05,0,65.60786107282641,1.8964900321290319,66.53130467428235
1,1.7100000000000033E-05,0,65.33049024081124,1.9225367536318303,67.15592595899507
1,1.7200000000000032E-05,0,65.05262656204012,1.9487237768740724,67.77757256181056
1,1.730000000000003E-05,0,64.77427686062106,1.9750501934210816,68.39623827539062
1,1.740000000000003E-05,0,64.495447955476,2.001515093989283,69.01191696820631
1,1.750000000000003E-05,0,64.21614666021082,2.0281175684669885,69.62460258449539
1,1.7600000000000028E-05,0,63.936379782985725,2.054856705935151,70.23428914421837
1,1.7700000000000027E-05,0,63.65615412638604,2.08173159468809,70.84097074301297
1,1.7800000000000026E-05,0,63.375476487293454,2.1087413222541866,71.44464155214727
1,1.7900000000000025E-05,0,63.0943536567576,2.1358849754165483,72.04529581847119
1,1.8000000000000024E-05,0,62.8127924198681,2.1631616402336427,72.64292786436668
1,1.8100000000000023E-05,0,62.53079955562701,2.1905704020599,73.23753208769644
1,1.8200000000000022E-05,0,62.24838183682165,2.2181103455662847,73.82910296175102
1,1.830000000000002E-05,0,61.96554602989787,2.2457805547608336,74.41763503519469
1,1.840000000000002E-05,0,61.68229889483374,2.2735801130091637,75.00312293200976
1,1.850000000000002E-05,0,61.398647185013644,2.3015081030549465,75.58556135143941
1,1.860000000000002E-05,0,61.11459764710277,2.329563607040349,76.1649450679292
1,1.8700000000000017E-05,0,60.83015702092209,2.3577457065264418,76.74126893106707
1,1.8800000000000017E-05,0,60.54533203932367,2.386053482513574,77.31452786552192
1,1.8900000000000016E-05,0,60.260129428066485,2.414486015461713,77.88471687098085
1,1.9000000000000015E-05,0,59.97455590569262,2.4430423853107506,78.45183102208482
1,1.9100000000000014E-05,0,59.6886181834039,2.471721671500775,79.01586546836307
1,1.9200000000000013E-05,0,59.402322964938946,2.500522952992306,79.57681543416605
1,1.9300000000000012E-05,0,59.11567694645069,2.529445308286497,80.1346762185969
1,1.940000000000001E-05,0,58.828686816384284,2.5584878154453,80.68944319544164
1,1.950000000000001E-05,0,58.54135925535547,2.5876495521115936,81.2411118130979
1,1.960000000000001E-05,0,58.253700936029354,2.6169295955292773,81.78967759450225
1,1.9700000000000008E-05,0,57.96571852299968,2.6463270225633266,82.33513613705617
1,1.9800000000000007E-05,0,57.67741867266845,2.6758409097198124,82.87748311255064
1,1.9900000000000006E-05,0,57.38880803312607,2.705470333165882,83.41671426708935
1,2.0000000000000005E-05,0,57.09989324403188,2.7352143687497033,83.95282542101053
1,2.0100000000000004E-05,0,56.810680936495174,2.76507209202037,84.48581246880741
1,2.0200000000000003E-05,0,56.5211777329566,2.79504257824777,85.01567137904736
1,2.0300000000000002E-05,0,56.231390247070074,2.8251249024424134,85.5423981942896
1,2.04E-05,0,55.9413250835851,2.855318139375221,86.06598903100164
1,2.05E-05,0,55.650988838229544,2.885621363597277,86.58644007947429
1,2.06E-05,0,55.360388097592875,2.916033649459538,87.10374760373539
1,2.07E-05,0,55.06952943900984,2.9465540711325016,87.61790794146218
1,2.0799999999999997E-05,0,54.7784194304446,2.9771817026258414,88.12891750389235
1,2.0899999999999996E-05,0,54.48706463037531,3.007915617807992,88.63677277573372
1,2.0999999999999995E-05,0,54.19547158767916,3.0387548904257002,89.14147031507261
1,2.1099999999999994E-05,0,53.903646841517904,3.069698594123531,89.64300675328097
1,2.1199999999999994E-05,0,53.61159692122379,3.100745802463334,90.14137879492209
1,2.1299999999999993E-05,0,53.31932834618598,3.131895588943667,90.63658321765503
1,2.139999999999999E-05,0,53.02684762573745,3.1631470270191775,91.1286168721378
1,2.149999999999999E-05,0,52.7341612590423,3.1944991901199424,91.61747668192915
1,2.159999999999999E-05,0,52.4412757349836,3.2259511516707637,92.10315964338918
1,2.169999999999999E-05,0,52.14819753205161,3.2575019851104217,92.58566282557852
1,2.1799999999999988E-05,0,51.85493311823258,3.2891507639108846,93.06498337015638
1,2.1899999999999987E-05,0,51.56148895089789,3.320896561596475,93.54111849127719
1,2.1999999999999986E-05,0,51.267871476693756,3.3527384517629915,94.01406547548602
1,2.2099999999999985E-05,0,50.97408713143138,3.3846755080967865,94.4838216816128
1,2.2199999999999984E-05,0,50.68014233997755,3.4167068043937987,94.9503845406651
1,2.2299999999999983E-05,0,50.38604351614572,3.4488314145785424,95.41375155571984
1,2.2399999999999982E-05,0,50.09179706258758,3.4810484127230485,95.87392030181364
1,2.249999999999998E-05,0,49.797409370685095,3.513356873065764,96.33088842583192
1,2.259999999999998E-05,0,49.502886820443,3.5457558700304017,96.7846536463968
1,2.269999999999998E-05,0,49.20823578038181,3.5782444782447467,97.2352137537538
1,2.2799999999999978E-05,0,48.91346260743127,3.610821772559415,97.6825666096571
1,2.2899999999999977E-05,0,48.61857364682429,3.643486828066567,98.12671014725389
1,2.2999999999999976E-05,0,48.3235752319914,3.676238720118571,98.56764237096719
1,2.3099999999999975E-05,0,48.02847368445563,3.7090765243466235,99.0053613563777
1,2.3199999999999974E-05,0,47.73327531372794,3.7419993166793186,99.43986525010426
1,2.3299999999999973E-05,0,47.43798641720303,3.7750061733611715,99.87115226968317
1,2.3399999999999972E-05,0,47.14261328005577,3.808096170971093,100.29922070344632
1,2.349999999999997E-05,0,46.847162175137996,3.8412683864408175,100.72406891039813
1,2.359999999999997E-05,0,46.551639362875854,3.874521897073278,101.14569532009124
1,2.369999999999997E-05,0,46.25605109116764,3.9078557805609386,101.56409843250107
1,2.379999999999997E-05,0,45.96040359528209,3.9412691150040726,101.97927681789918
1,2.3899999999999968E-05,0,45.664703097757176,3.9747609789289924,102.39122911672543
1,2.3999999999999967E-05,0,45.36895580829942,4.0083304513062314,102.79995403945904
1,2.4099999999999966E-05,0,45.07316792368365,4.041976611568675,103.20545036648838
1,2.4199999999999965E-05,0,44.7773456276533,4.075698539629639,103.6077169479797
1,2.4299999999999964E-05,0,44.481495090821156,4.109495315900903,104.00675270374464
1,2.4399999999999963E-05,0,44.18562247057065,4.143366021310687,104.4025566231066
1,2.4499999999999962E-05,0,43.8897339109576,4.177309737321582,104.79512776476602
1,2.459999999999996E-05,0,43.59383554261248,4.211325545948424,105.18446525666441
1,2.469999999999996E-05,0,43.29793348264316,4.2454125297761225,105.5705682958474
1,2.479999999999996E-05,0,43.00203383453818,4.2795697719774335,105.95343614832649
1,2.4899999999999958E-05,0,42.7061426880705,4.31379635633068,106.33306814893983
1,2.4999999999999957E-05,0,42.41026611920174,4.348091367237422,106.70946370121179
1,2.5099999999999956E-05,0,42.11441018998695,4.382453889740074,107.08262227721144
1,2.5199999999999955E-05,0,41.81858094847988,4.41688300953947,107.45254341740994
1,2.5299999999999954E-05,0,41.52278442863871,4.451377813012371,107.81922673053681
1,2.5399999999999953E-05,0,41.22702665023235,4.485937387228927,108.18267189343511
1,2.5499999999999952E-05,0,40.931313618747176,4.520560819970079,108.54287865091554
1,2.559999999999995E-05,0,40.63565132529434,4.55524719974491,108.89984681560944
1,2.569999999999995E-05,0,40.340045746517525,4.589995615807941,109.2535762678207
1,2.579999999999995E-05,0,40.04450284450126,4.624805158176373,109.60406695537668
1,2.589999999999995E-05,0,39.749028566679684,4.659674917647278,109.9513188934779
1,2.5999999999999948E-05,0,39.45362884574588,4.694603985814728,110.29533216454685
1,2.6099999999999947E-05,0,39.15830959956168,4.729591455086876,110.63610691807558
1,2.6199999999999946E-05,0,38.863076731068,4.764636418702977,110.9736433704724
1,2.6299999999999945E-05,0,38.56793612819564,4.799737970750356,111.30794180490736
1,2.6399999999999944E-05,0,38.272893663776685,4.834895206181322,111.63900257115682
1,2.6499999999999943E-05,0,37.977955195456325,4.870107220830022,111.96682608544697
1,2.6599999999999942E-05,0,37.68312656560524,4.90537311142924,112.29141283029625
1,2.669999999999994E-05,0,37.3884136012325,4.9406919756271455,112.6127633543568
1,2.679999999999994E-05,0,37.09382211389894,4.976062912003974,112.93087827225489
1,2.689999999999994E-05,0,36.79935789963108,5.0114850200886645,113.24575826443032
1,2.6999999999999938E-05,0,36.50502673883559,5.046957400375426,113.55740407697486
1,2.7099999999999937E-05,0,36.21083439621418,5.082479154340259,113.86581652146957
1,2.7199999999999936E-05,0,35.916786620679126,5.118049384457413,114.17099647482128
1,2.7299999999999935E-05,0,35.62288914526919,5.153667194215784,114.47294487909797
1,2.7399999999999934E-05,0,35.329147687066175,5.189331688135267,114.7716627413632
1,2.7499999999999933E-05,0,35.03556794711189,5.225041971783031,115.06715113350958
1,2.7599999999999932E-05,0,34.74215561032574,5.2607971517897525,115.35941119209124
1,2.769999999999993E-05,0,34.44891634542273,5.296596335865783,115.64844411815533
1,2.779999999999993E-05,0,34.15585580483209,5.332438632817259,115.93425117707255
1,2.789999999999993E-05,0,33.86297962461634,5.368323152562151,116.21683369836681
1,2.799999999999993E-05,0,33.5702934243909,5.404249006146259,116.49619307554381
1,2.8099999999999927E-05,0,33.277802807244264,5.4402153057591445,116.77233076591877
1,2.8199999999999927E-05,0,32.98551335965865,5.476221164750003,117.04524829044313
1,2.8299999999999926E-05,0,32.69343065143116,5.512265697643477,117.31494723353046
1,2.8399999999999925E-05,0,32.40156023559552,5.548348020155415,117.58142924288133
1,2.8499999999999924E-05,0,32.109907648344304,5.584467249208558,117.84469602930722
1,2.8599999999999923E-05,0,31.81847840895168,5.620622502948178,118.10474936655365
1,2.8699999999999922E-05,0,31.52727801969669,5.656812900757651,118.3615910911223
1,2.879999999999992E-05,0,31.236311965787067,5.693037563273967,118.6152231020923
1,2.889999999999992E-05,0,30.94558571528355,5.729295612403187,118.86564736094047
1,2.899999999999992E-05,0,30.65510471902475,5.765586171335827,119.11286589136087
1,2.9099999999999918E-05,0,30.364874410552527,5.801908364562194,119.35688077908331
1,2.9199999999999917E-05,0,30.07490020603791,5.838261317887649,119.59769417169106
1,2.9299999999999916E-05,0,29.78518750420751,5.874644158447819,119.83530827843764
1,2.9399999999999915E-05,0,29.495741686270502,5.91105601472374,120.06972537006273
1,2.9499999999999914E-05,0,29.206568115846103,5.947496016556938,120.30094777860731
1,2.9599999999999913E-05,0,28.9176721388916,5.983963295164454,120.52897789722779
1,2.9699999999999912E-05,0,28.62905908363088,6.0204569831538,120.75381818000943
1,2.979999999999991E-05,0,28.340734260483526,6.056976214537858,120.97547114177881
1,2.989999999999991E-05,0,28.05270296199439,6.0935201247497135,121.19393935791554
1,2.999999999999991E-05,0,27.764970462763756,6.130087850657424,121.40922546416303
1,3.009999999999991E-05,0,27.477542019377974,6.166678530578731,121.62133215643858
1,3.0199999999999907E-05,0,27.190422870340676,6.203291304295705,121.8302621906425
1,3.0299999999999906E-05,0,26.90361823600447,6.2399253130693255,122.03601838246647
1,3.0399999999999905E-05,0,26.617133318503207,6.276579699654001,122.23860360720113
1,3.0499999999999904E-05,0,26.33097330168476,6.313253608312025,122.43802079954278
1,3.0599999999999904E-05,0,26.045143351044327,6.3499461848279655,122.63427295339937
1,3.0699999999999906E-05,0,25.75964861365828,6.386656576522993,122.82736312169561
1,3.079999999999991E-05,0,25.474494218118526,6.4233839322691475,123.01729441617734
1,3.089999999999991E-05,0,25.18968527446743,6.460127402503533,123.20407000721508
1,3.099999999999991E-05,0,24.90522687413322,6.496886139242455,123.38769312360688
1,3.1099999999999916E-05,0,24.621124089865983,6.533659296095492,123.56816705238032
1,3.119999999999992E-05,0,24.33738197567414,6.5704460282795,123.74549513859375
2,3.129999999999992E-05,-36,23.482576995332916,6.607245492632554,123.91968078513683
2,3.139999999999992E-05,-36,22.62948915752891,6.643990781611359,124.0851252116339
2,3.1499999999999925E-05,-36,21.778130698084134,6.680679645643025,124.24184578394681
2,3.159999999999993E-05,-36,20.9285137898311,6.7173098417053945,124.38986000995114
2,3.169999999999993E-05,-36,20.08065054250105,6.753879133358879,124.52918553885434
2,3.179999999999993E-05,-36,19.234553002613794,6.790385290778085,124.65984016051259
2,3.1899999999999935E-05,-36,18.39023315336907,6.826826090783231,124.78184180474626
2,3.199999999999994E-05,-36,17.547702914539503,6.86319931687136,124.89520854065397
2,3.209999999999994E-05,-36,16.706974142365077,6.899502759247339,124.99995857592522
2,3.219999999999994E-05,-36,15.868058629449195,6.9357342148546515,125.09611025615186
2,3.2299999999999945E-05,-36,15.030968104656282,6.971891487405984,125.18368206413808
2,3.239999999999995E-05,-36,14.19571423301094,7.0079723874136,125.26269261920916
2,3.249999999999995E-05,-36,13.362308615598653,7.043974732219502,125.33316067651894
2,3.259999999999995E-05,-36,12.530762789468058,7.079896346025392,125.395105126356
2,3.2699999999999955E-05,-36,11.70108822753474,7.1157350599224145,125.44854499344858
2,3.279999999999996E-05,-36,10.873296338486595,7.151488711920695,125.49349943626831
2,3.289999999999996E-05,-36,10.04739846669073,7.187155146978669,125.52998774633268
2,3.299999999999996E-05,-36,9.22340589210191,7.222732217032193,125.55802934750632
2,3.3099999999999964E-05,-36,8.401329830172546,7.258217781023458,125.57764379530113
2,3.319999999999997E-05,-36,7.581181431764224,7.29360970492968,125.58885077617514
2,3.329999999999997E-05,-36,6.762971783060779,7.328905861791591,125.59167010683038
2,3.339999999999997E-05,-36,5.9467119054829,7.364104131741711,125.58612173350949
2,3.3499999999999974E-05,-36,5.132412755604273,7.399202402032415,125.57222573129127
2,3.3599999999999976E-05,-36,4.320085225069266,7.434198567063787,125.55000230338511
2,3.369999999999998E-05,-36,3.5097401405121356,7.469090528411263,125.51947178042438
2,3.379999999999998E-05,-36,2.701388263477773,7.503876194853062,125.48065461975871
2,3.3899999999999984E-05,-36,1.8950402903439758,7.5385534823974085,125.43357140474522
2,3.3999999999999986E-05,-36,1.0907068522452485,7.573120314309546,125.37824284403882
2,3.409999999999999E-05,-36,0.28839851499812885,7.60757462113853,125.31468977088133
2,3.419999999999999E-05,-36,-0.5118742209719621,7.641914340743818,125.24293314238976
2,3.4299999999999993E-05,-36,-1.3101009207023484,7.67613741832165,125.16299403884352
2,3.4399999999999996E-05,-36,-2.106271214763207,7.710241806431207,125.07489366297074
2,3.45E-05,-36,-2.9003747993261566,7.744225465020568,124.97865333923353
2,3.46E-05,-36,-3.692401436231334,7.77808636145245,124.87429451311249
2,3.47E-05,-36,-4.48234095305295,7.811822470529742,124.7618387503901
2,3.4800000000000006E-05,-36,-5.27018324316334,7.845431774520815,124.6413077364334
2,3.490000000000001E-05,-36,-6.0559182657955,7.878912263184639,124.51272327547572
2,3.500000000000001E-05,-36,-6.839536046104116,7.912261933795671,124.37610728989749
2,3.510000000000001E-05,-36,-7.621026675225086,7.945478791168538,124.23148181950631
2,3.5200000000000015E-05,-36,-8.400380310333544,7.9785608476825125,124.07886902081619
2,3.530000000000002E-05,-36,-9.177587174700374,8.011506123305766,123.91829116632583
2,3.540000000000002E-05,-36,-9.952637557747233,8.044312645619422,123.74977064379635
2,3.550000000000002E-05,-36,-10.725521815100066,8.076978449841388,123.57332995552805
2,3.5600000000000025E-05,-36,-11.496230368641143,8.109501578849974,123.38899171763647
2,3.570000000000003E-05,-36,-12.264753706559583,8.141880083207315,123.19677865932773
2,3.580000000000003E-05,-36,-13.031082383400404,8.17411202118256,122.99671362217316
2,3.590000000000003E-05,-36,-13.795207020112079,8.206195458774864,122.78881955938313
2,3.6000000000000035E-05,-36,-14.5571183040926,8.238128469736163,122.57311953508031
2,3.610000000000004E-05,-36,-15.316806989234077,8.269909135593734,122.34963672357219
2,3.620000000000004E-05,-36,-16.074263895965828,8.30153554567255,122.11839440862289
2,3.630000000000004E-05,-36,-16.829479911296023,8.333005797117416,121.87941598272448
2,3.6400000000000045E-05,-36,-17.58244598885182,8.364317994914897,121.63272494636749
2,3.650000000000005E-05,-36,-18.333153148918054,8.395470251915036,121.37834490731095
2,3.660000000000005E-05,-36,-19.081592478474445,8.42646068885285,121.1162995798518
2,3.670000000000005E-05,-36,-19.82775513123132,8.457287434369631,120.8466127840937
2,3.6800000000000054E-05,-36,-20.571632327663913,8.487948625034013,120.56930844521526
2,3.690000000000006E-05,-36,-21.313215355045145,8.518442405362853,120.28441059273783
2,3.700000000000006E-05,-36,-22.05249556747699,8.548766927841877,119.99194335979266
2,3.710000000000006E-05,-36,-22.789464385920358,8.578920352946124,119.69193098238757
2,3.7200000000000064E-05,-36,-23.524113298223536,8.608900849160186,119.38439779867319
2,3.7300000000000066E-05,-36,-24.256433859149162,8.63870659299822,119.06936824820865
2,3.740000000000007E-05,-36,-24.986417690399758,8.668335769023763,118.74686687122681
2,3.750000000000007E-05,-36,-25.71405648064182,8.697786569869324,118.41691830789914
2,3.7600000000000074E-05,-36,-26.439341985528447,8.727057196255773,118.07954729760002
2,3.7700000000000076E-05,-36,-27.162266027720552,8.756145857011514,117.73477867817076
2,3.780000000000008E-05,-36,-27.882820496906604,8.78505076909145,117.38263738518319
2,3.790000000000008E-05,-36,-28.600997349820958,8.813770157595734,117.02314845120281
2,3.8000000000000083E-05,-36,-29.316788610260748,8.842302255788308,116.65633700505167
2,3.8100000000000086E-05,-36,-30.030186369101333,8.870645305115236,116.28222827107079
2,3.820000000000009E-05,-36,-30.741182784310336,8.898797555222819,115.90084756838239
2,3.830000000000009E-05,-36,-31.44977008096025,8.926757263975505,115.51222031015168
2,3.840000000000009E-05,-36,-32.15594055123961,8.954522697473585,115.11637200284838
2,3.8500000000000096E-05,-36,-32.85968655446277,8.982092130070681,114.71332824550805
2,3.86000000000001E-05,-36,-33.561000517078234,9.009463844391018,114.30311472899302
2,3.87000000000001E-05,-36,-34.25987493267562,9.03663613134649,113.88575723525312
2,3.88000000000001E-05,-36,-34.956302361991156,9.063607290153522,113.46128163658624
2,3.8900000000000105E-05,-36,-35.65027543291181,9.090375628349705,113.02971389489855
2,3.900000000000011E-05,-36,-36.34178684047801,9.116939461810233,112.59108006096461
2,3.910000000000011E-05,-36,-37.030829346884936,9.143297114764133,112.14540627368729
2,3.920000000000011E-05,-36,-37.71739578148247,9.169446919810275,111.69271875935739
2,3.9300000000000115E-05,-36,-38.401479040773694,9.195387217933174,111.23304383091335
2,3.940000000000012E-05,-36,-39.08307208841201,9.221116358518595,110.76640788720053
2,3.950000000000012E-05,-36,-39.76216795519691,9.246632699368929,110.29283741223063
2,3.960000000000012E-05,-36,-40.43875973906832,9.271934606718377,109.81235897444077
2,3.9700000000000125E-05,-36,-41.112840605099564,9.297020455247912,109.32499922595267
2,3.980000000000013E-05,-36,-41.78440378548898,9.321888628100044,108.8307849018316
2,3.990000000000013E-05,-36,-42.453442579550135,9.346537516893365,108.32974281934544
